objid,g,r,i,z,type,run,rerun,zNN,zNN_err,zRF,zRF_err
1237662662147441073,16.6508,15.65942,15.14349,14.69876,3,4002,301,0.059006,0.021926,0.0660837,0.0213269
1237662662147441171,19.94746,19.30927,18.95167,18.67276,3,4002,301,0.0554,0.023037,0.0641001,0.0326279
1237662662147441279,21.0453,20.5674,20.29525,20.04164,3,4002,301,0.192488,0.060033,0.120041,0.0832385
1237662662147441477,21.91655,20.32905,19.76617,19.28141,3,4002,301,0.257291,0.019628,0.25559,0.0429264
1237662662147441478,21.8618,20.95425,20.82369,20.12287,3,4002,301,0.300675,0.109272,0.305323,0.114979
1237662662147441479,21.99556,20.68898,20.16383,19.75806,3,4002,301,0.211415,0.051508,0.197705,0.0425894
1237662662147441529,21.60748,20.79612,20.60417,20.28697,3,4002,301,0.292005,0.078797,0.262471,0.083648
1237662662147441602,21.92196,20.78687,20.49905,20.40207,3,4002,301,0.360297,0.121199,0.271303,0.124862
1237662662147441624,21.57169,20.48584,20.12497,19.66878,3,4002,301,0.132551,0.023423,0.188675,0.127338
1237662662147441648,20.47757,19.58222,19.27471,19.03101,3,4002,301,0.243812,0.065683,0.231327,0.0867702
1237662662147441705,21.16234,20.16965,19.82058,19.64521,3,4002,301,0.26859,0.073424,0.209028,0.108962
1237662662147441706,21.67504,20.0489,19.41576,18.93846,3,4002,301,0.287356,0.039913,0.294737,0.0504928
1237662662147441755,22.25853,20.50134,19.73507,19.19937,3,4002,301,0.422676,0.025049,0.425594,0.0780135
1237662662147441792,21.7984,20.7723,20.42008,19.95658,3,4002,301,0.09629,0.028243,0.182514,0.137273
1237662662147441907,21.83198,20.43087,19.84297,19.29002,3,4002,301,0.296039,0.102679,0.234154,0.060211
1237662662147506251,20.22282,19.69969,19.35901,18.75255,3,4002,301,0.14881,0.088942,0.166518,0.168346
1237662662147506637,20.17064,19.55107,19.22254,18.98289,3,4002,301,0.061342,0.02955,0.0764963,0.0308826
1237662662147506763,21.06823,20.38819,20.12923,19.85703,3,4002,301,0.214945,0.063136,0.191948,0.0792007
1237662662147506778,20.84469,20.10026,19.70572,19.4143,3,4002,301,0.07087,0.024938,0.0701155,0.0403684
1237662662147507059,22.23223,20.92597,20.02932,19.4672,3,4002,301,0.585473,0.088019,0.552567,0.103761
1237662662147507135,21.14938,19.86789,19.15699,18.63088,3,4002,301,0.455001,0.123227,0.328613,0.164832
1237662662147507139,20.83967,20.32146,20.1568,20.46471,3,4002,301,0.090362,0.073709,0.0961454,0.0733099
1237662662147507163,20.29647,19.63019,19.29368,18.87063,3,4002,301,0.11622,0.033256,0.0838787,0.0360201
1237662662147507223,21.34896,20.72737,20.52014,19.76738,3,4002,301,0.134437,0.073398,0.0769202,0.0477071
1237662662147507247,22.16979,20.94526,20.30712,19.82228,3,4002,301,0.144381,0.028304,0.142962,0.042779
1237662662147507251,20.22112,19.16676,18.75399,18.36704,3,4002,301,0.276903,0.03573,0.207555,0.0942372
1237662662147507303,22.43139,20.86587,20.11733,19.56913,3,4002,301,0.428437,0.067506,0.403163,0.107923
1237662662147507328,22.67729,20.98572,20.46236,19.80806,3,4002,301,0.352247,0.047396,0.383681,0.0995864
1237662662147571829,20.69332,18.06939,17.37124,18.67126,3,4002,301,0.333892,0.198878,0.388758,0.092712
1237662662147571865,21.21013,20.54069,20.22552,20.06824,3,4002,301,0.130807,0.055663,0.145597,0.0896288
1237662662147572225,20.56415,19.075,18.47339,18.11546,3,4002,301,0.24369,0.013355,0.242427,0.0409431
1237662662147572234,20.28065,18.78131,18.23057,17.8126,3,4002,301,0.242539,0.019198,0.236304,0.0374521
1237662662147572275,19.67422,18.57894,18.02033,17.59395,3,4002,301,0.13916,0.022698,0.14882,0.0350702
1237662662147572278,20.67397,19.36236,18.78326,18.37758,3,4002,301,0.198717,0.020365,0.206015,0.0520654
1237662662147572359,21.29173,20.90306,20.52706,20.35409,3,4002,301,0.136134,0.044843,0.188906,0.11904
1237662662147572363,20.48737,19.70882,19.34577,19.11054,3,4002,301,0.091397,0.028422,0.104073,0.042609
1237662662147572372,21.25695,20.37265,19.96367,19.40706,3,4002,301,0.376454,0.087629,0.287789,0.124395
1237662662147572390,20.81501,20.04336,19.69725,19.37883,3,4002,301,0.099375,0.048318,0.112496,0.0708297
1237662662147572406,21.04302,19.78086,19.20636,18.88233,3,4002,301,0.232862,0.067187,0.201966,0.0728221
1237662662147572458,22.38593,20.76783,20.28166,19.95462,3,4002,301,0.253842,0.017978,0.247305,0.0725485
1237662662147572523,21.54594,20.25983,19.70795,19.05536,3,4002,301,0.203641,0.05609,0.185135,0.0889643
1237662662147572531,21.32512,20.40543,19.99507,19.57019,3,4002,301,0.187415,0.076512,0.116203,0.12135
1237662662147572610,22.17496,20.26054,19.6715,19.34618,3,4002,301,0.326804,0.021029,0.334718,0.054293
1237662662147572621,20.71215,19.38809,18.80089,18.35748,3,4002,301,0.196405,0.028826,0.215621,0.0548881
1237662662147572646,22.11104,20.96522,20.41531,19.98039,3,4002,301,0.389251,0.072818,0.307,0.1117
1237662662147572663,21.88079,20.71854,20.33534,19.81176,3,4002,301,0.392816,0.07852,0.37936,0.139682
1237662662147572709,21.7804,20.84781,20.62904,20.24506,3,4002,301,0.360105,0.046547,0.337521,0.078335
1237662662147572749,21.52962,20.32356,19.62482,19.17214,3,4002,301,0.473062,0.072779,0.361522,0.160031
1237662662147572821,21.68448,20.67055,20.25278,19.61104,3,4002,301,0.459591,0.096432,0.403112,0.161736
1237662662147572839,22.76247,20.74031,20.11349,19.64495,3,4002,301,0.342525,0.057068,0.359115,0.0536284
1237662662147572847,22.18144,20.47265,19.7849,19.07614,3,4002,301,0.451706,0.054815,0.381881,0.0742544
1237662662147572886,21.48192,20.23078,19.80706,19.42077,3,4002,301,0.384163,0.057201,0.342715,0.0962597
1237662662147572905,20.91454,20.14728,19.68996,19.63466,3,4002,301,0.214535,0.065835,0.149445,0.102218
1237662662147572907,22.47108,20.94616,20.38573,20.07203,3,4002,301,0.274201,0.026748,0.275374,0.0757915
1237662662147572967,22.18176,20.65576,19.97437,19.55312,3,4002,301,0.378728,0.054655,0.339772,0.131877
1237662662147637356,21.46247,20.46761,19.98822,19.68265,3,4002,301,0.176339,0.025147,0.172965,0.0329528
1237662662147637618,19.07147,18.24163,17.81647,17.47876,3,4002,301,0.162362,0.020841,0.171522,0.0469582
1237662662147637626,19.38072,18.90358,18.68975,18.57078,3,4002,301,0.030837,0.016392,0.055593,0.0521296
1237662662147637715,20.3909,19.27201,18.73326,18.37272,3,4002,301,0.203195,0.021265,0.20025,0.0417587
1237662662147637755,22.36395,20.9297,20.27032,19.79786,3,4002,301,0.212843,0.027372,0.237774,0.0573345
1237662662147637821,19.94681,18.86144,18.40726,18.02885,3,4002,301,0.123075,0.011486,0.125414,0.0207964
1237662662147637824,20.25055,19.30145,18.80555,18.48487,3,4002,301,0.11672,0.024587,0.100301,0.0284486
1237662662147637825,22.60054,20.73094,20.22889,19.84653,3,4002,301,0.320602,0.020012,0.308308,0.107399
1237662662147637872,20.47578,18.98789,18.3822,18.01801,3,4002,301,0.236536,0.016164,0.263112,0.0677174
1237662662147637907,20.64158,19.7753,19.37804,19.13046,3,4002,301,0.228869,0.026486,0.230474,0.0550815
1237662662147637992,21.53417,20.87033,20.66422,20.56816,3,4002,301,0.275338,0.107364,0.303411,0.126415
1237662662147638034,19.33472,18.40843,18.94339,19.81435,3,4002,301,0.144122,0.168873,0.129878,0.11757
1237662662147638107,21.05066,19.80962,19.21442,18.80518,3,4002,301,0.192284,0.021627,0.206294,0.0637431
1237662662147638108,22.01875,20.4812,19.98772,19.73323,3,4002,301,0.299434,0.030456,0.216942,0.0538681
1237662662147638125,21.5415,20.71177,20.8614,20.44507,3,4002,301,0.160497,0.107455,0.124314,0.120789
1237662662147638137,22.12605,20.85142,20.18643,19.94985,3,4002,301,0.293208,0.054687,0.2973,0.11002
1237662662147638151,21.89121,20.7583,20.21807,19.73559,3,4002,301,0.349504,0.067959,0.266351,0.113986
1237662662147638179,21.40591,20.63826,20.20526,19.63697,3,4002,301,0.350188,0.146991,0.203027,0.184615
1237662662147638210,22.138,20.97278,20.65682,21.31979,3,4002,301,0.281763,0.191096,0.23704,0.128227
1237662662147638259,21.69069,20.49798,19.99771,19.65463,3,4002,301,0.168086,0.013595,0.166899,0.0301911
1237662662147638299,20.94527,20.30739,19.87443,19.9091,3,4002,301,0.0912,0.047777,0.0861474,0.037149
1237662662147638452,22.02247,20.9538,20.71914,20.44164,3,4002,301,0.30275,0.068172,0.232084,0.134561
1237662662147638468,21.35453,20.15097,19.80777,19.54558,3,4002,301,0.259672,0.087419,0.330838,0.1701
1237662662147638562,21.96124,20.93781,20.68236,20.09966,3,4002,301,0.418232,0.104733,0.331495,0.163339
1237662662147638565,22.05773,20.05743,19.44212,19.09043,3,4002,301,0.35688,0.021707,0.344256,0.0538387
1237662662147638633,20.6519,20.04226,19.82855,19.67039,3,4002,301,0.254048,0.07635,0.233021,0.115048
1237662662147638634,22.0049,20.20417,19.50834,18.96979,3,4002,301,0.386868,0.023878,0.386792,0.0604494
1237662662147703071,20.45677,19.77546,19.34596,19.3034,3,4002,301,0.149608,0.043824,0.154735,0.0911401
1237662662147703296,19.9114,18.61331,18.13793,17.60571,3,4002,301,0.203669,0.028371,0.186482,0.0481352
1237662662147703301,20.45593,19.32559,18.85466,18.51663,3,4002,301,0.224959,0.041035,0.202922,0.0800271
1237662662147703367,22.36232,20.80996,20.24662,19.79281,3,4002,301,0.327931,0.065314,0.248073,0.0483856
1237662662147703379,21.13782,20.22613,19.58638,19.13548,3,4002,301,0.505524,0.103694,0.290696,0.158971
1237662662147703396,20.97401,20.0967,19.68672,19.50528,3,4002,301,0.205235,0.05087,0.243066,0.105437
1237662662147703526,22.24177,20.54819,19.89467,19.29781,3,4002,301,0.35213,0.041789,0.362041,0.0639917
1237662662147703606,21.4354,20.30681,19.82353,19.23159,3,4002,301,0.41121,0.089069,0.253935,0.125027
1237662662147703625,20.00695,18.88598,18.29014,17.86658,3,4002,301,0.161781,0.095985,0.158447,0.0722545
1237662662147703639,21.60913,20.41766,19.9317,19.92049,3,4002,301,0.324914,0.087281,0.276285,0.0882106
1237662662147703663,21.23611,20.04206,19.40044,19.08396,3,4002,301,0.45135,0.087661,0.422407,0.156242
1237662662147703675,20.79698,19.96693,19.66849,19.22459,3,4002,301,0.258532,0.072708,0.224705,0.099482
1237662662147703688,21.59009,20.51781,20.10148,19.59478,3,4002,301,0.123541,0.023467,0.158762,0.0962057
1237662662147703689,21.2175,20.05994,19.57145,19.13258,3,4002,301,0.236642,0.042953,0.167968,0.0646053
1237662662147703782,22.01318,20.76784,20.1493,19.78069,3,4002,301,0.198746,0.023915,0.186232,0.0575793
1237662662147703811,21.34843,20.05672,19.35511,18.9343,3,4002,301,0.261074,0.05473,0.339529,0.13617
1237662697578365337,19.20747,18.16105,17.6803,17.29111,3,4010,301,0.125789,0.015709,0.129026,0.0256322
1237662697578365343,19.06264,18.33459,17.92949,17.664,3,4010,301,0.076005,0.024248,0.0719234,0.0204636
1237662697578365368,21.16311,20.38881,20.06112,19.76469,3,4010,301,0.260283,0.06422,0.244808,0.115167
1237662697578365552,19.68727,18.43583,17.92021,17.5673,3,4010,301,0.182939,0.022103,0.179064,0.0352432
1237662697578365563,20.47893,19.02493,18.42829,18.1927,3,4010,301,0.241504,0.02136,0.254723,0.0494197
1237662697578365566,19.42866,18.63782,18.18362,17.89037,3,4010,301,0.086718,0.020645,0.0948826,0.0285243
1237662697578365573,19.17147,18.35749,17.89346,17.41896,3,4010,301,0.071479,0.033551,0.101022,0.0616633
1237662697578365582,20.82203,19.51428,18.84854,18.42468,3,4010,301,0.202505,0.020932,0.228498,0.0883785
1237662697578365709,20.99619,20.46581,20.11752,19.9866,3,4010,301,0.086631,0.019257,0.0719459,0.0215433
1237662697578365716,19.8975,19.15593,18.83056,18.54909,3,4010,301,0.257608,0.033969,0.228494,0.0715753
1237662697578366076,22.02715,20.63608,20.08858,19.72749,3,4010,301,0.285245,0.058925,0.242278,0.0711963
1237662697578366129,21.34553,19.63024,19.03881,18.66934,3,4010,301,0.367402,0.034436,0.337259,0.0674332
1237662697578366198,19.96235,19.57512,19.25739,19.04543,3,4010,301,0.069038,0.015841,0.0607795,0.0234591
1237662697578366226,20.85392,19.85389,19.22598,18.84551,3,4010,301,0.129218,0.030591,0.134014,0.065158
1237662697578366229,21.26781,20.09261,19.60032,19.61969,3,4010,301,0.454408,0.097787,0.247523,0.115259
1237662697578366239,21.90493,20.80198,20.28515,20.18685,3,4010,301,0.322524,0.08813,0.249698,0.0952473
1237662697578366257,21.39589,20.26937,19.80441,19.40836,3,4010,301,0.135963,0.009406,0.136304,0.0229206
1237662697578366328,22.63632,20.92479,20.19966,19.48826,3,4010,301,0.400225,0.058369,0.390546,0.0733077
1237662697578366329,21.96507,20.71379,20.11268,19.61703,3,4010,301,0.353523,0.074316,0.31547,0.126041
1237662697578366346,20.138,19.39344,19.00632,18.76395,3,4010,301,0.20322,0.034391,0.180521,0.0573158
1237662697578366437,22.12053,20.76508,20.16848,19.65175,3,4010,301,0.352845,0.067653,0.309203,0.10562
1237662697578430508,21.18857,20.63069,20.27565,20.85131,3,4010,301,0.183197,0.118682,0.0607078,0.037166
1237662697578430607,21.79904,19.63253,19.08853,24.71034,3,4010,301,0.375274,0.09193,0.430273,0.155677
1237662697578430638,18.91452,17.287,13.52369,22.81918,3,4010,301,0.357128,0.088539,0.445441,0.183512
1237662697578430703,19.93426,18.35709,17.79969,17.39635,3,4010,301,0.268346,0.014129,0.266683,0.0430344
1237662697578430757,19.00158,18.12629,17.36519,22.86371,3,4010,301,0.16698,0.083022,0.095791,0.0643184
1237662697578430761,21.29499,19.57205,20.83614,21.69914,3,4010,301,0.174553,0.120638,0.357308,0.104042
1237662697578430808,19.54152,18.75038,18.32506,17.94904,3,4010,301,0.233985,0.047501,0.174093,0.0810229
1237662697578430966,20.20533,18.89368,18.42607,18.04041,3,4010,301,0.285544,0.056143,0.242043,0.0899465
1237662697578431000,19.95195,19.25779,18.89076,18.68771,3,4010,301,0.070104,0.03385,0.074291,0.0384181
1237662697578431001,19.26383,18.5123,18.13589,17.93907,3,4010,301,0.084375,0.03493,0.0644878,0.0237231
1237662697578431023,19.17192,17.94983,17.47891,17.08282,3,4010,301,0.166149,0.00778,0.160373,0.0332082
1237662697578431094,19.97624,18.94799,18.48716,18.23722,3,4010,301,0.164236,0.028557,0.146545,0.0478993
1237662697578431142,20.47758,19.20436,18.62512,18.27847,3,4010,301,0.189751,0.017735,0.194261,0.0500172
1237662697578431211,20.19852,19.77304,19.52635,19.52303,3,4010,301,0.089496,0.039615,0.0670526,0.0443042
1237662697578431215,21.07351,20.0355,19.68797,19.53694,3,4010,301,0.398412,0.072994,0.362144,0.122553
1237662697578431228,20.67729,20.17671,19.87639,19.61819,3,4010,301,0.11881,0.054242,0.114419,0.103738
1237662697578431246,21.06381,20.02113,19.6321,19.21054,3,4010,301,0.350482,0.048446,0.319878,0.0906532
1237662697578431248,21.20043,20.81551,20.52342,20.44261,3,4010,301,0.180074,0.051536,0.141351,0.0654704
1237662697578431297,20.85919,20.0121,19.69044,19.32862,3,4010,301,0.323178,0.038452,0.314203,0.0672072
1237662697578431298,21.26553,20.49107,20.25691,20.00959,3,4010,301,0.371895,0.101915,0.335887,0.104049
1237662697578431334,22.28238,20.9347,20.33584,19.93786,3,4010,301,0.200725,0.031823,0.214655,0.0480887
1237662697578431371,22.22814,20.98556,20.50831,19.8873,3,4010,301,0.427137,0.086866,0.289721,0.107019
1237662697578431514,22.33493,20.76235,19.96689,19.64013,3,4010,301,0.443912,0.050934,0.402082,0.111268
1237662697578431546,21.96239,20.66727,20.21993,20.58287,3,4010,301,0.239225,0.1511,0.293801,0.146725
1237662697578431562,22.36271,20.67612,20.04085,19.58994,3,4010,301,0.324451,0.02489,0.324662,0.0536391
1237662697578431625,21.38333,20.44706,20.06223,19.62977,3,4010,301,0.30753,0.067605,0.290613,0.107481
1237662697578431632,21.22373,19.87175,19.36479,18.91843,3,4010,301,0.298771,0.058486,0.248553,0.0804273
1237662697578431658,22.00952,20.90771,20.66851,20.16264,3,4010,301,0.411993,0.104514,0.412184,0.124554
1237662697578431670,22.0599,20.80413,20.5419,20.3655,3,4010,301,0.338174,0.10818,0.326854,0.14264
1237662697578431762,22.35341,20.40175,19.6635,18.98142,3,4010,301,0.43326,0.027715,0.4097,0.0731746
1237662697578431827,21.40012,20.7248,20.42627,20.04987,3,4010,301,0.150403,0.063807,0.178189,0.144202
1237662697578431850,21.12498,20.60848,20.37078,20.69775,3,4010,301,0.093147,0.06932,0.0575644,0.037371
1237662697578431867,21.54447,20.44853,20.11573,19.25001,3,4010,301,0.290532,0.135894,0.241236,0.142182
1237662697578431891,22.63266,20.88645,20.25026,19.77065,3,4010,301,0.381342,0.028057,0.354249,0.054758
1237662697578431898,21.71819,20.31596,19.84047,19.32576,3,4010,301,0.394955,0.048546,0.262339,0.101611
1237662697578431920,22.99931,20.91137,20.04365,19.88993,3,4010,301,0.430363,0.028436,0.461989,0.0905477
1237662697578431995,21.99612,20.50064,19.86349,19.2812,3,4010,301,0.397672,0.096065,0.297916,0.0994288
1237662697578432003,22.29259,20.7367,19.89888,19.52028,3,4010,301,0.452271,0.035414,0.44314,0.132855
1237662697578432158,22.75242,20.88558,20.08221,19.69359,3,4010,301,0.441404,0.017246,0.457803,0.0772772
1237662697578496032,25.11421,18.04387,18.53617,16.43711,3,4010,301,0.087113,0.139867,0.145433,0.0983717
1237662697578496158,25.27067,17.17344,14.32253,22.95262,3,4010,301,0.275266,0.153429,0.493534,0.221259
1237662697578496171,18.78244,20.94854,24.73954,25.57065,3,4010,301,0.063969,-1000,0.0799306,0.0407023
1237662697578496240,21.94019,20.72822,20.75664,20.94177,3,4010,301,0.27904,0.164354,0.221521,0.108003
1237662697578496264,26.0755,16.89945,15.68224,23.98129,3,4010,301,0.213921,0.160378,0.366338,0.206641
1237662697578496328,18.53038,17.66415,17.28304,16.94724,3,4010,301,0.064337,0.018305,0.0584887,0.021878
1237662697578496345,21.9256,20.47804,19.88791,19.62607,3,4010,301,0.237235,0.01856,0.243992,0.0466034
1237662697578496400,17.84042,17.36488,17.02199,16.81376,3,4010,301,0.065588,0.017322,0.0539129,0.0176383
1237662697578496402,20.47494,19.93675,19.54963,19.55629,3,4010,301,0.477958,0.221567,0.36904,0.258439
1237662697578496415,22.583,20.77475,20.01703,19.45398,3,4010,301,0.438198,0.020901,0.432896,0.0647963
1237662697578496456,19.53828,19.02979,18.66998,18.30223,3,4010,301,0.138909,0.057372,0.140492,0.111056
1237662697578496482,18.83352,18.33694,18.03046,17.92115,3,4010,301,0.093788,0.022442,0.0816538,0.0315638
1237662697578496501,19.44274,18.31284,17.82917,17.43125,3,4010,301,0.136621,0.009792,0.135966,0.0221052
1237662697578496531,19.14301,18.29262,17.76926,17.40471,3,4010,301,0.09147,0.021403,0.0953407,0.0271846
1237662697578496593,20.27595,19.12894,18.67289,18.22521,3,4010,301,0.189768,0.034427,0.188785,0.0602213
1237662697578496594,21.48556,20.41337,19.91678,19.55445,3,4010,301,0.138918,0.028577,0.14104,0.0275684
1237662697578496625,18.26651,17.61553,17.26819,17.25401,3,4010,301,0.234898,0.083025,0.0611083,0.0310704
1237662697578496663,20.65836,19.58734,19.12127,18.78148,3,4010,301,0.300317,0.05235,0.212937,0.070496
1237662697578496683,21.1701,19.37442,18.7628,18.33458,3,4010,301,0.341677,0.029749,0.354276,0.0804273
1237662697578496684,22.0691,20.66938,19.81977,19.41935,3,4010,301,0.465161,0.071646,0.471323,0.147033
1237662697578496734,20.77124,20.23824,20.0502,19.63748,3,4010,301,0.244534,0.058912,0.186791,0.105553
1237662697578496760,21.4496,20.82188,20.60032,20.71859,3,4010,301,0.207246,0.06535,0.207063,0.0765754
1237662697578496769,21.53454,20.70967,20.36279,20.35054,3,4010,301,0.461271,0.129105,0.357449,0.12645
1237662697578496772,20.0383,19.31637,18.88874,18.52245,3,4010,301,0.256801,0.075072,0.188548,0.0888076
1237662697578496785,20.44096,19.93148,19.5677,19.48688,3,4010,301,0.107558,0.023141,0.100276,0.0266983
1237662697578496786,21.56072,20.68505,20.26552,19.79711,3,4010,301,0.40088,0.091846,0.29067,0.148792
1237662697578496793,21.70724,19.79631,18.98326,18.59602,3,4010,301,0.439079,0.018182,0.453891,0.0673218
1237662697578496928,21.47034,19.96629,19.29186,18.83553,3,4010,301,0.381465,0.057518,0.374399,0.106297
1237662697578496942,21.46079,19.73662,19.14321,18.74065,3,4010,301,0.33186,0.02383,0.337467,0.0575218
1237662697578496948,22.51338,20.91354,20.18911,19.75151,3,4010,301,0.36046,0.049943,0.350659,0.0784062
